data	cnpj_loja	nome_loja	qtd cupom	valor venda	qtd venda
20/11/2019	389368000200	Loja 2	28	474.92	65.26
21/11/2019	389368000200	Loja 2	23	601.66	139.59
16/11/2019	389368000200	Loja 2	38	272.66	38
12/11/2019	389368000200	Loja 2	21	1415.33	123.86
23/11/2019	389368000200	Loja 2	34	2640.54	163.04
25/11/2019	389368000200	Loja 2	26	452.24	121.28
12/11/2019	389368000200	Loja 2	16	1027.26	300.03
20/11/2019	389368000200	Loja 2	19	404.38	62
5/11/2019	389368000200	Loja 2	20	1156.7	149.27
20/11/2019	389368000200	Loja 2	106	419.85	46.94
7/11/2019	389368000200	Loja 2	28	288.83	72
9/11/2019	389368000200	Loja 2	20	1588.05	404.58
8/11/2019	389368000200	Loja 2	24	1293.86	271.91
5/11/2019	389368000200	Loja 2	53	490.53	197
20/11/2019	389368000200	Loja 2	40	337.8	69.04
21/11/2019	389368000200	Loja 2	63	223.34	64.07
5/11/2019	389368000200	Loja 2	34	109.51	39.4
9/11/2019	389368000200	Loja 2	21	1448.87	237.77
20/11/2019	389368000200	Loja 2	52	139	46.66
25/11/2019	389368000200	Loja 2	21	702.56	80
8/11/2019	389368000200	Loja 2	42	289.56	104
8/11/2019	389368000200	Loja 2	16	1876.72	279.76
21/11/2019	389368000200	Loja 2	22	327.45	128.23
12/11/2019	389368000200	Loja 2	26	4899.41	407.14
29/11/2019	389368000200	Loja 2	42	247.56	6.66
9/11/2019	389368000200	Loja 2	57	904.49	295
29/11/2019	389368000200	Loja 2	38	707.22	238
16/11/2019	389368000200	Loja 2	21	446.92	39.29
9/11/2019	389368000200	Loja 2	30	1001.76	300.03
29/11/2019	389368000200	Loja 2	56	377.62	112
20/11/2019	389368000200	Loja 2	20	536.6	37.67
7/11/2019	389368000200	Loja 2	32	516.26	111.26
16/11/2019	389368000200	Loja 2	82	147.44	55.06
9/11/2019	389368000200	Loja 2	35	1471.96	58.9
16/11/2019	389368000200	Loja 2	11	1177.42	271.32
23/11/2019	389368000200	Loja 2	26	818.44	74.82
16/11/2019	389368000200	Loja 2	108	995.12	996.3
16/11/2019	389368000200	Loja 2	40	447.66	140
12/11/2019	389368000200	Loja 2	85	707.7	216
21/11/2019	389368000200	Loja 2	70	441.53	441.81
7/11/2019	389368000200	Loja 2	31	822.06	120.58
29/11/2019	389368000200	Loja 2	26	187.24	94
25/11/2019	389368000200	Loja 2	17	464.96	148.55
12/11/2019	389368000200	Loja 2	57	1479.35	400.43
9/11/2019	389368000200	Loja 2	56	2064.17	161.94
9/11/2019	389368000200	Loja 2	18	2600.96	234.89
5/11/2019	389368000200	Loja 2	27	1912.15	233.8
25/11/2019	389368000200	Loja 2	41	413.82	96.43
20/11/2019	389368000200	Loja 2	32	148.16	53.26
8/11/2019	389368000200	Loja 2	20	209.94	78
25/11/2019	389368000200	Loja 2	50	86.06	32.22
25/11/2019	389368000200	Loja 2	15	960.69	163.88
23/11/2019	389368000200	Loja 2	28	2256.38	499.1
20/11/2019	389368000200	Loja 2	54	238.43	14.19
12/11/2019	389368000200	Loja 2	54	509.32	68
9/11/2019	389368000200	Loja 2	38	1353.16	64.25
9/11/2019	389368000200	Loja 2	33	164.5	59.13
5/11/2019	389368000200	Loja 2	13	730.6	266.18
8/11/2019	389368000200	Loja 2	17	1382.23	486.82
21/11/2019	389368000200	Loja 2	21	679.48	135.71
7/11/2019	389368000200	Loja 2	76	314.33	88.84
9/11/2019	389368000200	Loja 2	31	506.18	171
7/11/2019	389368000200	Loja 2	41	122.23	41
20/11/2019	389368000200	Loja 2	22	488.09	140.02
20/11/2019	389368000200	Loja 2	38	142.7	51.24
16/11/2019	389368000200	Loja 2	15	355.89	114
16/11/2019	389368000200	Loja 2	88	693.33	233
23/11/2019	389368000200	Loja 2	24	2790.34	286.4
23/11/2019	389368000200	Loja 2	32	2566.26	1130.78
7/11/2019	389368000200	Loja 2	17	1770.67	279.48
9/11/2019	389368000200	Loja 2	24	1216.16	171.23
5/11/2019	389368000200	Loja 2	18	1177.73	97.15
25/11/2019	389368000200	Loja 2	19	1066.65	86.6
21/11/2019	389368000200	Loja 2	65	165.17	55.45
25/11/2019	389368000200	Loja 2	23	459.42	89
8/11/2019	389368000200	Loja 2	39	243.19	6.58
25/11/2019	389368000200	Loja 2	24	395.39	97.4
8/11/2019	389368000200	Loja 2	19	1031.12	54.43
23/11/2019	389368000200	Loja 2	102	741.82	220
8/11/2019	389368000200	Loja 2	45	467.26	200.58
9/11/2019	389368000200	Loja 2	44	412.88	216.9
8/11/2019	389368000200	Loja 2	37	254.22	13.47
29/11/2019	389368000200	Loja 2	22	708.08	112.76
21/11/2019	389368000200	Loja 2	53	251.73	90.52
25/11/2019	389368000200	Loja 2	27	153.32	18.14
25/11/2019	389368000200	Loja 2	140	524.41	58.62
16/11/2019	389368000200	Loja 2	104	973.16	130
7/11/2019	389368000200	Loja 2	67	240.8	111.23
7/11/2019	389368000200	Loja 2	45	199.12	33.48
20/11/2019	389368000200	Loja 2	47	317.25	97
12/11/2019	389368000200	Loja 2	29	239.25	75
20/11/2019	389368000200	Loja 2	31	262.86	54.14
12/11/2019	389368000200	Loja 2	52	348.19	9.48
16/11/2019	389368000200	Loja 2	58	97.22	19.78
23/11/2019	389368000200	Loja 2	48	2713.72	974.06
7/11/2019	389368000200	Loja 2	92	252.85	85.04
20/11/2019	389368000200	Loja 2	21	1242.54	140.36
8/11/2019	389368000200	Loja 2	21	925.51	73.11
25/11/2019	389368000200	Loja 2	20	793.6	66.82
21/11/2019	389368000200	Loja 2	25	1040.12	56.03
5/11/2019	389368000200	Loja 2	36	115.93	16.72
8/11/2019	389368000200	Loja 2	25	144.71	29
29/11/2019	389368000200	Loja 2	48	200.08	40.2
7/11/2019	389368000200	Loja 2	34	1296.07	491.41
9/11/2019	389368000200	Loja 2	75	620.6	185.27
5/11/2019	389368000200	Loja 2	56	220.95	60.11
23/11/2019	389368000200	Loja 2	136	551.08	61.68
5/11/2019	389368000200	Loja 2	55	253.62	15.05
9/11/2019	389368000200	Loja 2	90	413.29	24.48
9/11/2019	389368000200	Loja 2	83	316.82	106
23/11/2019	389368000200	Loja 2	76	394.64	394.94
9/11/2019	389368000200	Loja 2	73	472.87	124.87
20/11/2019	389368000200	Loja 2	13	386.02	30.46
7/11/2019	389368000200	Loja 2	21	813.03	120.38
16/11/2019	389368000200	Loja 2	33	196.29	96
5/11/2019	389368000200	Loja 2	64	227.69	57.25
16/11/2019	389368000200	Loja 2	61	911.67	82.96
25/11/2019	389368000200	Loja 2	47	193.91	32.52
5/11/2019	389368000200	Loja 2	49	275.5	72.86
9/11/2019	389368000200	Loja 2	43	491.41	101
8/11/2019	389368000200	Loja 2	73	185.28	62.2
23/11/2019	389368000200	Loja 2	88	732.62	208.44
8/11/2019	389368000200	Loja 2	32	595.76	108.77
16/11/2019	389368000200	Loja 2	76	328.9	110
9/11/2019	389368000200	Loja 2	41	679.56	681.07
21/11/2019	389368000200	Loja 2	50	240.84	40.53
16/11/2019	389368000200	Loja 2	74	338.38	48.56
29/11/2019	389368000200	Loja 2	40	71.02	26.58
8/11/2019	389368000200	Loja 2	74	345.75	99.39
12/11/2019	389368000200	Loja 2	27	130.72	49.12
18/12/2019	389368000200	Loja 2	1	7328.53	1105.96
3/12/2019	389368000200	Loja 2	2	25109.98	4167.94
8/12/2019	389368000200	Loja 2	3	3041.75	593.23
4/12/2019	389368000200	Loja 2	26	1606.44	211
18/12/2019	389368000200	Loja 2	2	11351.88	1808
2/12/2019	389368000200	Loja 2	2	21583.12	3402.88
2/12/2019	389368000200	Loja 2	4	11651.62	2239.82
4/12/2019	389368000200	Loja 2	1	3195.88	604.73
3/12/2019	389368000200	Loja 2	4	12318.96	2105.84
30/12/2019	389368000200	Loja 2	5	3894.02	663.77
30/12/2019	389368000200	Loja 2	3	7019.27	1190.02
13/12/2019	389368000200	Loja 2	2	19000.73	2594.58
6/12/2019	389368000200	Loja 2	1	6151.78	900.68
13/12/2019	389368000200	Loja 2	3	3941.93	712.25
4/12/2019	389368000200	Loja 2	2	17966.04	2859.93
3/12/2019	389368000200	Loja 2	18	869.3	110.76
8/12/2019	389368000200	Loja 2	1	8193.62	1248.54
6/12/2019	389368000200	Loja 2	2	16797.16	2466.72
2/12/2019	389368000200	Loja 2	6	5290.66	1106.36
30/12/2019	389368000200	Loja 2	2	18080.29	2589.96
4/12/2019	389368000200	Loja 2	32	59.3	22.09
4/12/2019	389368000200	Loja 2	5	3059.63	515.85
2/12/2019	389368000200	Loja 2	8	4541.52	824.1
4/12/2019	389368000200	Loja 2	33	753.74	517.93
4/12/2019	389368000200	Loja 2	4	7960.23	1466.77
8/12/2019	389368000200	Loja 2	2	8251.21	1138.59
13/12/2019	389368000200	Loja 2	1	3970.28	626.24
29/12/2019	389368000200	Loja 2	1	4831.61	740.72
3/12/2019	389368000200	Loja 2	16	1217.72	376.96
18/12/2019	389368000200	Loja 2	3	4746.91	764.19
30/12/2019	389368000200	Loja 2	8	1662.98	412.7
6/12/2019	389368000200	Loja 2	4	7300.83	1367.35
4/12/2019	389368000200	Loja 2	3	4119.04	860.3
29/12/2019	389368000200	Loja 2	2	8668.33	1155.03
30/12/2019	389368000200	Loja 2	1	8403.83	1159.34
6/12/2019	389368000200	Loja 2	3	4932.25	915.31
18/12/2019	389368000200	Loja 2	5	2825.66	447.3
18/12/2019	389368000200	Loja 2	14	17.8	18
6/12/2019	389368000200	Loja 2	5	3548.99	875.99
18/12/2019	389368000200	Loja 2	4	2479.71	482.21
13/12/2019	389368000200	Loja 2	5	3101.48	622.8
18/12/2019	389368000200	Loja 2	7	1854.78	257.58
29/12/2019	389368000200	Loja 2	3	3339.77	749.44
13/12/2019	389368000200	Loja 2	7	2546.94	867.08
8/12/2019	389368000200	Loja 2	6	2510.15	333.09
4/12/2019	389368000200	Loja 2	6	3381.67	566.69
4/12/2019	389368000200	Loja 2	14	1459.85	234.11
4/12/2019	389368000200	Loja 2	39	1349.19	93.3
3/12/2019	389368000200	Loja 2	10	4821.16	690.14
30/12/2019	389368000200	Loja 2	4	6437.57	1239.07
6/12/2019	389368000200	Loja 2	6	3459.02	532.96
6/12/2019	389368000200	Loja 2	7	3027.15	710.79
13/12/2019	389368000200	Loja 2	8	2677.97	507.8
4/12/2019	389368000200	Loja 2	8	1378.44	387.85
2/12/2019	389368000200	Loja 2	14	4408.34	534.02
30/12/2019	389368000200	Loja 2	6	4832.73	1034.26
13/12/2019	389368000200	Loja 2	13	841.4	176.94
18/12/2019	389368000200	Loja 2	9	299.18	48.94
3/12/2019	389368000200	Loja 2	8	4472.02	748.82
13/12/2019	389368000200	Loja 2	11	1670.78	206.13
2/12/2019	389368000200	Loja 2	10	3553.04	955.82
30/12/2019	389368000200	Loja 2	28	199.5	50
30/12/2019	389368000200	Loja 2	9	2129.94	371.8
30/12/2019	389368000200	Loja 2	10	2105.27	643.41
8/12/2019	389368000200	Loja 2	7	1634.27	290.21
8/12/2019	389368000200	Loja 2	11	116.25	31
29/12/2019	389368000200	Loja 2	4	1569.59	273.46
2/12/2019	389368000200	Loja 2	18	441.5	90
30/12/2019	389368000200	Loja 2	13	2805.28	202.16
3/12/2019	389368000200	Loja 2	20	1550.56	170.38
8/12/2019	389368000200	Loja 2	14	327.87	13.91
2/12/2019	389368000200	Loja 2	22	1711.68	244.5
30/12/2019	389368000200	Loja 2	7	3479.46	543.66
8/12/2019	389368000200	Loja 2	4	3392.75	530.07
4/12/2019	389368000200	Loja 2	9	1977.85	342.13
30/12/2019	389368000200	Loja 2	72	198.07	75.08
3/12/2019	389368000200	Loja 2	12	2135.94	419
3/12/2019	389368000200	Loja 2	6	5022.9	968.9
30/12/2019	389368000200	Loja 2	17	319.28	62.92
13/12/2019	389368000200	Loja 2	38	122.42	44.01
30/12/2019	389368000200	Loja 2	53	358.77	106.19
6/12/2019	389368000200	Loja 2	12	4581.86	560.2
6/12/2019	389368000200	Loja 2	47	218.89	73.52
30/12/2019	389368000200	Loja 2	12	1376.24	272
6/12/2019	389368000200	Loja 2	26	1835.08	306.44
29/12/2019	389368000200	Loja 2	6	1084.74	200.74
29/12/2019	389368000200	Loja 2	5	1349.46	197.02
4/12/2019	389368000200	Loja 2	12	1894.27	155.55
4/12/2019	389368000200	Loja 2	11	1832.59	242.78
2/12/2019	389368000200	Loja 2	20	3010.24	336.9
6/12/2019	389368000200	Loja 2	8	2940.83	562.69
4/12/2019	389368000200	Loja 2	7	2267.27	514.08
2/12/2019	389368000200	Loja 2	16	1742.92	376.5
13/12/2019	389368000200	Loja 2	12	996.36	72.94
13/12/2019	389368000200	Loja 2	9	1317.36	214.4
18/12/2019	389368000200	Loja 2	6	1914.87	269.92
13/12/2019	389368000200	Loja 2	6	2960.06	458.45
6/12/2019	389368000200	Loja 2	10	3668.2	417.5
18/12/2019	389368000200	Loja 2	8	855.85	179.32
4/12/2019	389368000200	Loja 2	13	1069.78	154.31
6/12/2019	389368000200	Loja 2	72	181.33	70.39
13/12/2019	389368000200	Loja 2	4	5961.13	840.21
29/12/2019	389368000200	Loja 2	13	605.3	236.86
8/12/2019	389368000200	Loja 2	5	2100.17	317.8
13/12/2019	389368000200	Loja 2	10	1118.89	103.09
13/12/2019	389368000200	Loja 2	22	607.21	71.74
2/12/2019	389368000200	Loja 2	24	1068.42	159.46
2/12/2019	389368000200	Loja 2	56	221.06	74.12
3/12/2019	389368000200	Loja 2	56	492.68	127.92
18/12/2019	389368000200	Loja 2	23	245.02	78.54
21/11/2019	389368000200	Loja 2	19	314.8	143.11
6/12/2019	389368000200	Loja 2	9	2151.61	310.12
4/12/2019	389368000200	Loja 2	23	430.84	41.77
18/12/2019	389368000200	Loja 2	12	207.1	110.16
29/12/2019	389368000200	Loja 2	7	1289.83	184.82
8/12/2019	389368000200	Loja 2	8	1890.26	282.87
4/12/2019	389368000200	Loja 2	16	2753.05	359.1
6/12/2019	389368000200	Loja 2	36	223.54	64.23
13/12/2019	389368000200	Loja 2	18	789.22	378
2/12/2019	389368000200	Loja 2	48	752.66	229.76
6/12/2019	389368000200	Loja 2	21	1415.32	171.75
18/12/2019	389368000200	Loja 2	17	219.67	69.63
30/12/2019	389368000200	Loja 2	19	3107.9	269.16
2/12/2019	389368000200	Loja 2	30	239.28	47.26
6/12/2019	389368000200	Loja 2	11	2183.65	417
6/12/2019	389368000200	Loja 2	17	1039.06	156.48
3/12/2019	389368000200	Loja 2	14	2266.68	372.88
13/12/2019	389368000200	Loja 2	29	140.47	47
2/12/2019	389368000200	Loja 2	34	1043.86	193.86
3/12/2019	389368000200	Loja 2	24	1119.98	137.58
4/12/2019	389368000200	Loja 2	10	1050.76	139.42
13/12/2019	389368000200	Loja 2	16	812.4	341.94
3/12/2019	389368000200	Loja 2	48	237.26	39.74
30/12/2019	389368000200	Loja 2	11	1563.13	193.13
6/12/2019	389368000200	Loja 2	15	3122.15	421.17
6/12/2019	389368000200	Loja 2	13	2524.81	282.71
3/12/2019	389368000200	Loja 2	50	749.64	161.74
29/12/2019	389368000200	Loja 2	17	171.84	64
6/12/2019	389368000200	Loja 2	14	669.88	334.22
9/11/2019	389368000200	Loja 2	104	362.54	104.31
30/12/2019	389368000200	Loja 2	29	489.54	156.7
8/12/2019	389368000200	Loja 2	29	90.16	11.3
30/12/2019	389368000200	Loja 2	22	1074.59	97.84
16/11/2019	389368000200	Loja 2	50	1085.76	40.36
21/11/2019	389368000200	Loja 2	75	272.25	49.83
6/12/2019	389368000200	Loja 2	19	326.21	71.61
30/12/2019	389368000200	Loja 2	23	1368.2	126.44
13/12/2019	389368000200	Loja 2	15	654.17	93.01
3/12/2019	389368000200	Loja 2	22	1324.64	203.7
3/12/2019	389368000200	Loja 2	42	1567.4	579.08
30/12/2019	389368000200	Loja 2	54	194.63	24.36
30/12/2019	389368000200	Loja 2	16	922.47	113.98
25/11/2019	389368000200	Loja 2	66	253.7	15.07
30/12/2019	389368000200	Loja 2	34	624.09	112.99
2/12/2019	389368000200	Loja 2	12	3220.66	482.68
8/12/2019	389368000200	Loja 2	23	119.16	19.99
4/12/2019	389368000200	Loja 2	15	1093.65	132.16
6/12/2019	389368000200	Loja 2	27	362.7	13.67
3/12/2019	389368000200	Loja 2	84	216.26	25.44
8/12/2019	389368000200	Loja 2	16	87.73	25.22
8/12/2019	389368000200	Loja 2	32	276.51	38
7/11/2019	389368000200	Loja 2	54	196.28	49.33
30/12/2019	389368000200	Loja 2	15	1226.71	106.08
30/12/2019	389368000200	Loja 2	14	1914.77	242.07
8/12/2019	389368000200	Loja 2	39	274.45	81
29/12/2019	389368000200	Loja 2	9	851.95	106.84
13/12/2019	389368000200	Loja 2	21	669.93	149.46
5/11/2019	389368000200	Loja 2	72	206.27	69.2
9/11/2019	389368000200	Loja 2	28	785.12	147.82
6/12/2019	389368000200	Loja 2	23	766.68	85.78
18/12/2019	389368000200	Loja 2	10	224.04	69
3/12/2019	389368000200	Loja 2	32	420.06	76.5
4/12/2019	389368000200	Loja 2	59	251.58	31.56
6/12/2019	389368000200	Loja 2	18	782.3	114.33
29/12/2019	389368000200	Loja 2	18	293.17	42
13/12/2019	389368000200	Loja 2	25	156.3	4.25
8/12/2019	389368000200	Loja 2	22	308.17	100.16
4/12/2019	389368000200	Loja 2	19	246.35	86.44
7/11/2019	389368000200	Loja 2	25	266.73	71
4/12/2019	389368000200	Loja 2	37	223.34	64.18
4/12/2019	389368000200	Loja 2	34	150.84	76
4/12/2019	389368000200	Loja 2	20	433.82	113.72
21/11/2019	389368000200	Loja 2	37	125.58	42
6/12/2019	389368000200	Loja 2	24	510.02	107.16
13/12/2019	389368000200	Loja 2	19	158.1	67.79
6/12/2019	389368000200	Loja 2	22	425.56	64.89
4/12/2019	389368000200	Loja 2	79	738.41	218
29/12/2019	389368000200	Loja 2	19	281.11	53.03
30/12/2019	389368000200	Loja 2	20	1602.92	175.42
8/12/2019	389368000200	Loja 2	9	962.32	197.54
8/11/2019	389368000200	Loja 2	41	475.65	125.68
3/12/2019	389368000200	Loja 2	60	1040.02	151.76
23/11/2019	389368000200	Loja 2	54	1661.9	115.1
18/12/2019	389368000200	Loja 2	21	83.13	21.26
6/12/2019	389368000200	Loja 2	32	168.04	28.27
5/11/2019	389368000200	Loja 2	39	417.28	64.25
12/11/2019	389368000200	Loja 2	30	204.59	41
12/11/2019	389368000200	Loja 2	46	707.25	64.77
30/12/2019	389368000200	Loja 2	24	70.59	8.91
20/11/2019	389368000200	Loja 2	15	127.11	19
30/12/2019	389368000200	Loja 2	52	228.69	71.19
8/11/2019	389368000200	Loja 2	30	86.48	43.56
30/12/2019	389368000200	Loja 2	48	457.26	170
3/12/2019	389368000200	Loja 2	26	110.56	30
21/11/2019	389368000200	Loja 2	57	725.79	220.79
7/11/2019	389368000200	Loja 2	50	110.08	41.04
8/12/2019	389368000200	Loja 2	15	16.77	4.24
23/11/2019	389368000200	Loja 2	36	598.34	549.16
5/11/2019	389368000200	Loja 2	23	146.01	25
5/11/2019	389368000200	Loja 2	35	567.31	109.47
29/12/2019	389368000200	Loja 2	10	182.9	44.66
18/12/2019	389368000200	Loja 2	24	217.1	31
29/12/2019	389368000200	Loja 2	11	322.19	31.19
25/11/2019	389368000200	Loja 2	13	347.81	81
13/12/2019	389368000200	Loja 2	14	4330.17	242.19
16/11/2019	389368000200	Loja 2	67	517.99	14.11
20/11/2019	389368000200	Loja 2	33	1020.53	78.34
8/12/2019	389368000200	Loja 2	10	924.93	159.45
8/11/2019	389368000200	Loja 2	67	472.5	169.71
12/11/2019	389368000200	Loja 2	39	295.62	106
5/11/2019	389368000200	Loja 2	99	349.52	39.1
4/12/2019	389368000200	Loja 2	25	830	92.1
13/12/2019	389368000200	Loja 2	20	1354.68	291.46
16/11/2019	389368000200	Loja 2	84	352.52	141.96
25/11/2019	389368000200	Loja 2	25	170.19	61
4/12/2019	389368000200	Loja 2	44	120.14	26.91
6/12/2019	389368000200	Loja 2	16	1021.03	143.74
20/11/2019	389368000200	Loja 2	24	102.8	4.86
12/11/2019	389368000200	Loja 2	20	4663.82	549.27
2/12/2019	389368000200	Loja 2	28	770.24	121.46
6/12/2019	389368000200	Loja 2	20	629.38	140
8/12/2019	389368000200	Loja 2	30	158.63	28.97
13/12/2019	389368000200	Loja 2	17	482.09	91.05
21/11/2019	389368000200	Loja 2	48	857.33	61.43
5/11/2019	389368000200	Loja 2	21	850.97	66.28
2/12/2019	389368000200	Loja 2	44	516.5	115.48
25/11/2019	389368000200	Loja 2	82	573.94	170
16/11/2019	389368000200	Loja 2	150	594.72	66.58
9/11/2019	389368000200	Loja 2	45	1262.47	99
9/11/2019	389368000200	Loja 2	85	222.14	74.65
5/11/2019	389368000200	Loja 2	28	418.93	19.07
2/12/2019	389368000200	Loja 2	36	208.7	50.06
8/11/2019	389368000200	Loja 2	49	456.59	61
20/11/2019	389368000200	Loja 2	62	263.94	66.44
5/11/2019	389368000200	Loja 2	31	336.89	46.49
5/11/2019	389368000200	Loja 2	45	324.24	100.36
29/11/2019	389368000200	Loja 2	32	845.72	172.78
16/11/2019	389368000200	Loja 2	52	1762.08	147.08
3/12/2019	389368000200	Loja 2	64	434.54	125.54
21/11/2019	389368000200	Loja 2	52	633.9	33.56
30/12/2019	389368000200	Loja 2	39	182.42	98
2/12/2019	389368000200	Loja 2	32	986.52	338.04
4/12/2019	389368000200	Loja 2	22	1005.42	80.04
29/11/2019	389368000200	Loja 2	44	1732.7	284.3
8/11/2019	389368000200	Loja 2	43	1129.01	174.11
29/12/2019	389368000200	Loja 2	15	112.29	12.78
7/11/2019	389368000200	Loja 2	110	1024.15	313
23/11/2019	389368000200	Loja 2	52	361.9	61.6
18/12/2019	389368000200	Loja 2	25	210.87	63
12/11/2019	389368000200	Loja 2	31	437.27	155.64
7/11/2019	389368000200	Loja 2	39	819.5	32.88
9/11/2019	389368000200	Loja 2	146	1425.51	435
6/12/2019	389368000200	Loja 2	34	323.42	105.44
16/11/2019	389368000200	Loja 2	25	61.53	31
3/12/2019	389368000200	Loja 2	30	1397.44	139.46
29/12/2019	389368000200	Loja 2	24	59.64	21.47
9/11/2019	389368000200	Loja 2	80	740.89	99
12/11/2019	389368000200	Loja 2	41	1645.7	247.63
29/11/2019	389368000200	Loja 2	92	400.1	44.84
16/11/2019	389368000200	Loja 2	53	113.84	57
8/12/2019	389368000200	Loja 2	18	155.87	41.8
9/11/2019	389368000200	Loja 2	60	260.06	43.76
16/11/2019	389368000200	Loja 2	68	830.32	104
30/12/2019	389368000200	Loja 2	41	508.84	23.36
25/11/2019	389368000200	Loja 2	64	165.4	55.81
3/12/2019	389368000200	Loja 2	28	793.32	125.3
23/11/2019	389368000200	Loja 2	50	385.28	110.54
8/11/2019	389368000200	Loja 2	23	274.27	43.49
29/12/2019	389368000200	Loja 2	8	22	11
12/11/2019	389368000200	Loja 2	93	313.04	35.05
7/11/2019	389368000200	Loja 2	53	257.54	38.95
18/12/2019	389368000200	Loja 2	13	142.17	5.73
23/11/2019	389368000200	Loja 2	80	316.68	79.58
2/12/2019	389368000200	Loja 2	52	382.32	10.4
16/11/2019	389368000200	Loja 2	47	518.19	34.62
5/11/2019	389368000200	Loja 2	29	403.38	70
9/11/2019	389368000200	Loja 2	116	432.22	66.84
25/11/2019	389368000200	Loja 2	65	208.48	66.18
18/12/2019	389368000200	Loja 2	19	65.24	4.37
8/12/2019	389368000200	Loja 2	13	378.36	108.2
3/12/2019	389368000200	Loja 2	62	319.82	58.48
21/11/2019	389368000200	Loja 2	24	278.63	67
18/12/2019	389368000200	Loja 2	40	198.76	24.92
8/11/2019	389368000200	Loja 2	44	327.58	110
7/11/2019	389368000200	Loja 2	78	315.54	18.79
6/12/2019	389368000200	Loja 2	33	164.42	36.8
18/12/2019	389368000200	Loja 2	15	596.26	80.28
6/12/2019	389368000200	Loja 2	29	235.62	40.16
7/11/2019	389368000200	Loja 2	55	427.78	154
7/11/2019	389368000200	Loja 2	27	45.71	61
21/11/2019	389368000200	Loja 2	33	163.43	41
21/11/2019	389368000200	Loja 2	30	117.64	33.78
5/11/2019	389368000200	Loja 2	44	194.43	65.25
21/11/2019	389368000200	Loja 2	31	583.05	39
13/12/2019	389368000200	Loja 2	30	212.03	36.11
16/11/2019	389368000200	Loja 2	96	349.3	92.64
21/11/2019	389368000200	Loja 2	44	253.42	6.88
9/11/2019	389368000200	Loja 2	55	98.38	36.76
5/11/2019	389368000200	Loja 2	47	90.36	33.73
7/11/2019	389368000200	Loja 2	47	314.81	16.73
16/11/2019	389368000200	Loja 2	106	476.14	28.36
16/11/2019	389368000200	Loja 2	43	656.83	27.48
12/11/2019	389368000200	Loja 2	42	98.2	32.97
25/11/2019	389368000200	Loja 2	46	349.79	9.51
20/11/2019	389368000200	Loja 2	55	1557.35	1563.29
9/11/2019	389368000200	Loja 2	98	1069.22	134
8/11/2019	389368000200	Loja 2	117	437.08	49
23/11/2019	389368000200	Loja 2	70	532.8	133.78
7/11/2019	389368000200	Loja 2	30	902.73	60.27
29/11/2019	389368000200	Loja 2	64	495.56	72.18
25/11/2019	389368000200	Loja 2	30	141.14	6.5
9/11/2019	389368000200	Loja 2	40	139.1	70
25/11/2019	389368000200	Loja 2	75	757.18	262
16/11/2019	389368000200	Loja 2	42	190.34	68.39
16/11/2019	389368000200	Loja 2	35	101.68	51
23/11/2019	389368000200	Loja 2	74	331.26	19.66
16/11/2019	389368000200	Loja 2	86	354.9	127.42
9/11/2019	389368000200	Loja 2	36	229.54	46
30/12/2019	389368000200	Loja 2	27	153.39	36.08
3/12/2019	389368000200	Loja 2	38	228.96	57.64
4/12/2019	389368000200	Loja 2	38	403.6	99.59
13/12/2019	389368000200	Loja 2	35	130.69	8.79
29/12/2019	389368000200	Loja 2	22	215.57	27
6/12/2019	389368000200	Loja 2	70	362.03	66.09
18/12/2019	389368000200	Loja 2	11	384.1	50.85
3/12/2019	389368000200	Loja 2	66	153.24	51.64
30/12/2019	389368000200	Loja 2	18	806.81	89.18
2/12/2019	389368000200	Loja 2	46	291.12	48.66
8/12/2019	389368000200	Loja 2	12	433.64	26.35
30/12/2019	389368000200	Loja 2	31	294.73	73.95
29/12/2019	389368000200	Loja 2	16	371.02	47.8
8/12/2019	389368000200	Loja 2	25	182.18	64.5
4/12/2019	389368000200	Loja 2	17	369.27	75.27
6/12/2019	389368000200	Loja 2	28	187.34	48.4
8/12/2019	389368000200	Loja 2	21	134.73	27
29/12/2019	389368000200	Loja 2	14	942.73	58.82
29/12/2019	389368000200	Loja 2	30	122.73	24.71
4/12/2019	389368000200	Loja 2	40	106.19	35.57
29/12/2019	389368000200	Loja 2	12	62.4	17.94
4/12/2019	389368000200	Loja 2	27	1040.99	295
13/12/2019	389368000200	Loja 2	45	242.96	48.94
18/12/2019	389368000200	Loja 2	20	203.66	9.38
8/12/2019	389368000200	Loja 2	20	645.85	23.94
4/12/2019	389368000200	Loja 2	28	209.41	30
6/12/2019	389368000200	Loja 2	53	188.99	12.65
2/12/2019	389368000200	Loja 2	68	806.42	238
13/12/2019	389368000200	Loja 2	24	429.36	87.37
29/12/2019	389368000200	Loja 2	27	90.51	11.35
6/12/2019	389368000200	Loja 2	79	576.67	171
30/12/2019	389368000200	Loja 2	56	584.34	173
30/12/2019	389368000200	Loja 2	21	91.02	46
30/12/2019	389368000200	Loja 2	33	122.25	8.15
4/12/2019	389368000200	Loja 2	29	306.24	96
6/12/2019	389368000200	Loja 2	78	278.41	34.93
13/12/2019	389368000200	Loja 2	76	291.76	36.51
6/12/2019	389368000200	Loja 2	55	1080.87	363
3/12/2019	389368000200	Loja 2	54	412.16	130
6/12/2019	389368000200	Loja 2	42	105.18	29.48
30/12/2019	389368000200	Loja 2	32	430.82	60
